Sex,Location,Year,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Male,Netherlands,2020,612.0,530.0,499.0,524.0,565.0,537.0,540.5999999999999,21.3,1.96,18.7,521.8999999999999,559.3,71.4,18.7,13.2,3.8,540.6 (±18.7),71.4 (±18.7),13.2% (±3.8%),525197,13.6,3.6,13.6(±3.6)
Male,Norway,2020,227.0,216.0,250.0,198.0,244.0,222.0,230.80000000000004,19.0,1.96,16.7,214.10000000000005,247.50000000000003,-3.8,16.7,-1.6,6.7,230.8 (±16.7),-3.8 (±16.7),-1.6% (±6.7%),191052,-2.0,8.8,-2.0(±8.8)
Male,Norway,2020,227.0,216.0,250.0,198.0,244.0,222.0,230.80000000000004,19.0,1.96,16.7,214.10000000000005,247.50000000000003,-3.8,16.7,-1.6,6.7,230.8 (±16.7),-3.8 (±16.7),-1.6% (±6.7%),183368,-2.1,9.1,-2.1(±9.1)
Male,Poland,2020,4966.0,4529.0,4365.0,4400.0,4467.0,4532.0,4554.5999999999985,67.2,1.96,58.9,4495.699999999999,4613.499999999998,411.4,58.9,9.0,1.4,4554.6 (±58.9),411.4 (±58.9),9.0% (±1.4%),1462527,28.1,4.1,28.1(±4.1)
Male,Poland,2020,4966.0,4529.0,4365.0,4400.0,4467.0,4532.0,4554.5999999999985,67.2,1.96,58.9,4495.699999999999,4613.499999999998,411.4,58.9,9.0,1.4,4554.6 (±58.9),411.4 (±58.9),9.0% (±1.4%),1594677,25.8,3.7,25.8(±3.7)
Male,Portugal,2020,460.0,534.0,431.0,483.0,449.0,418.0,474.20000000000005,41.7,1.96,36.6,437.6,510.80000000000007,-14.2,36.6,-3.0,6.9,474.2 (±36.6),-14.2 (±36.6),-3.0% (±6.9%),278699,-5.1,13.1,-5.1(±13.1)
Male,Portugal,2020,460.0,534.0,431.0,483.0,449.0,418.0,474.20000000000005,41.7,1.96,36.6,437.6,510.80000000000007,-14.2,36.6,-3.0,6.9,474.2 (±36.6),-14.2 (±36.6),-3.0% (±6.9%),323038,-4.4,11.3,-4.4(±11.3)
Male,Romania,2020,1982.0,2104.0,1910.0,1867.0,1827.0,1805.0,1952.2000000000005,106.9,1.96,93.7,1858.5000000000005,2045.9000000000005,29.8,93.7,1.5,4.6,1952.2 (±93.7),29.8 (±93.7),1.5% (±4.6%),712195,4.2,13.1,4.2(±13.1)
Male,Romania,2020,1982.0,2104.0,1910.0,1867.0,1827.0,1805.0,1952.2000000000005,106.9,1.96,93.7,1858.5000000000005,2045.9000000000005,29.8,93.7,1.5,4.6,1952.2 (±93.7),29.8 (±93.7),1.5% (±4.6%),682595,4.4,13.7,4.4(±13.7)
Male,Slovakia,2020,508.0,558.0,464.0,471.0,494.0,495.0,507.6000000000001,33.2,1.96,29.1,478.50000000000006,536.7,0.4,29.1,0.1,5.4,507.6 (±29.1),0.4 (±29.1),0.1% (±5.4%),209911,0.2,13.9,0.2(±13.9)
Male,Slovakia,2020,508.0,558.0,464.0,471.0,494.0,495.0,507.6000000000001,33.2,1.96,29.1,478.50000000000006,536.7,0.4,29.1,0.1,5.4,507.6 (±29.1),0.4 (±29.1),0.1% (±5.4%),224697,0.2,12.9,0.2(±12.9)
Male,Slovenia,2020,105.0,133.0,127.0,95.0,105.0,118.0,119.60000000000001,14.0,1.96,12.3,107.30000000000001,131.9,-14.6,12.3,-12.2,8.2,119.6 (±12.3),-14.6 (±12.3),-12.2% (±8.2%),72639,-20.1,16.9,-20.1(±16.9)
Male,Slovenia,2020,105.0,133.0,127.0,95.0,105.0,118.0,119.60000000000001,14.0,1.96,12.3,107.30000000000001,131.9,-14.6,12.3,-12.2,8.2,119.6 (±12.3),-14.6 (±12.3),-12.2% (±8.2%),80990,-18.0,15.2,-18.0(±15.2)
Male,Spain,2020,1655.0,1858.0,1699.0,1698.0,1608.0,1552.0,1725.4,103.8,1.96,91.0,1634.4,1816.4,-70.4,91.0,-4.1,4.8,1725.4 (±91.0),-70.4 (±91.0),-4.1% (±4.8%),1386533,-5.1,6.6,-5.1(±6.6)
Male,Spain,2020,1655.0,1858.0,1699.0,1698.0,1608.0,1552.0,1725.4,103.8,1.96,91.0,1634.4,1816.4,-70.4,91.0,-4.1,4.8,1725.4 (±91.0),-70.4 (±91.0),-4.1% (±4.8%),1655992,-4.3,5.5,-4.3(±5.5)
Male,Sweden,2020,328.0,376.0,373.0,375.0,383.0,321.0,374.40000000000003,22.6,1.96,19.8,354.6,394.20000000000005,-46.4,19.8,-12.4,4.4,374.4 (±19.8),-46.4 (±19.8),-12.4% (±4.4%),367181,-12.6,5.4,-12.6(±5.4)
Male,Sweden,2020,328.0,376.0,373.0,375.0,383.0,321.0,374.40000000000003,22.6,1.96,19.8,354.6,394.20000000000005,-46.4,19.8,-12.4,4.4,374.4 (±19.8),-46.4 (±19.8),-12.4% (±4.4%),333895,-13.9,5.9,-13.9(±5.9)
Male,Switzerland,2020,287.0,267.0,237.0,289.0,250.0,265.0,266.40000000000003,17.5,1.96,15.3,251.10000000000002,281.70000000000005,20.6,15.3,7.7,5.8,266.4 (±15.3),20.6 (±15.3),7.7% (±5.8%),309022,6.7,4.9,6.7(±4.9)
Male,Switzerland,2020,287.0,267.0,237.0,289.0,250.0,265.0,266.40000000000003,17.5,1.96,15.3,251.10000000000002,281.70000000000005,20.6,15.3,7.7,5.8,266.4 (±15.3),20.6 (±15.3),7.7% (±5.8%),311827,6.6,4.9,6.6(±4.9)
Total,Austria,2020,600.0,538.0,520.0,510.0,560.0,532.0,538.4,17.0,1.96,14.9,523.5,553.3,61.6,14.9,11.4,3.0,538.4 (±14.9),61.6 (±14.9),11.4% (±3.0%),607628,10.1,2.5,10.1(±2.5)
Total,Austria,2020,600.0,538.0,520.0,510.0,560.0,532.0,538.4,17.0,1.96,14.9,523.5,553.3,61.6,14.9,11.4,3.0,538.4 (±14.9),61.6 (±14.9),11.4% (±3.0%),610304,10.1,2.4,10.1(±2.4)
Total,Belgium,2020,878.0,906.0,836.0,861.0,840.0,799.0,864.4000000000003,35.0,1.96,30.7,833.7000000000003,895.1000000000004,13.6,30.7,1.6,3.5,864.4 (±30.7),13.6 (±30.7),1.6% (±3.5%),747537,1.8,4.1,1.8(±4.1)
Total,Belgium,2020,878.0,906.0,836.0,861.0,840.0,799.0,864.4000000000003,35.0,1.96,30.7,833.7000000000003,895.1000000000004,13.6,30.7,1.6,3.5,864.4 (±30.7),13.6 (±30.7),1.6% (±3.5%),751879,1.8,4.1,1.8(±4.1)
Total,Bulgaria,2020,1101.0,1068.0,1065.0,962.0,1032.0,978.0,1045.0000000000005,43.8,1.96,38.4,1006.6000000000005,1083.4000000000005,56.0,38.4,5.4,3.8,1045.0 (±38.4),56.0 (±38.4),5.4% (±3.8%),476452,11.8,8.0,11.8(±8.0)
Total,Bulgaria,2020,1101.0,1068.0,1065.0,962.0,1032.0,978.0,1045.0000000000005,43.8,1.96,38.4,1006.6000000000005,1083.4000000000005,56.0,38.4,5.4,3.8,1045.0 (±38.4),56.0 (±38.4),5.4% (±3.8%),479936,11.7,8.0,11.7(±8.0)
Total,Croatia,2020,343.0,391.0,333.0,343.0,344.0,348.0,354.19999999999993,20.2,1.96,17.7,336.49999999999994,371.8999999999999,-11.2,17.7,-3.2,4.6,354.2 (±17.7),-11.2 (±17.7),-3.2% (±4.6%),255340,-4.4,6.9,-4.4(±6.9)
Total,Croatia,2020,343.0,391.0,333.0,343.0,344.0,348.0,354.19999999999993,20.2,1.96,17.7,336.49999999999994,371.8999999999999,-11.2,17.7,-3.2,4.6,354.2 (±17.7),-11.2 (±17.7),-3.2% (±4.6%),280875,-4.0,6.3,-4.0(±6.3)
Total,Cyprus,2020,54.0,60.0,46.0,50.0,58.0,68.0,57.2,7.7,1.96,6.7,50.5,63.900000000000006,-3.2,6.7,-5.6,9.9,57.2 (±6.7),-3.2 (±6.7),-5.6% (±9.9%),75069,-4.3,9.0,-4.3(±9.0)
Total,Cyprus,2020,54.0,60.0,46.0,50.0,58.0,68.0,57.2,7.7,1.96,6.7,50.5,63.900000000000006,-3.2,6.7,-5.6,9.9,57.2 (±6.7),-3.2 (±6.7),-5.6% (±9.9%),68582,-4.7,9.8,-4.7(±9.8)
Total,Czechia,2020,1034.0,1066.0,983.0,953.0,991.0,941.0,1014.0000000000002,43.7,1.96,38.3,975.7000000000003,1052.3000000000002,20.0,38.3,2.0,3.7,1014.0 (±38.3),20.0 (±38.3),2.0% (±3.7%),722127,2.8,5.3,2.8(±5.3)
Total,Czechia,2020,1034.0,1066.0,983.0,953.0,991.0,941.0,1014.0000000000002,43.7,1.96,38.3,975.7000000000003,1052.3000000000002,20.0,38.3,2.0,3.7,1014.0 (±38.3),20.0 (±38.3),2.0% (±3.7%),762998,2.6,5.0,2.6(±5.0)
Total,Denmark,2020,317.0,304.0,308.0,294.0,336.0,297.0,312.6,14.9,1.96,13.1,299.5,325.70000000000005,4.4,13.1,1.4,4.1,312.6 (±13.1),4.4 (±13.1),1.4% (±4.1%),358346,1.2,3.7,1.2(±3.7)
Total,Denmark,2020,317.0,304.0,308.0,294.0,336.0,297.0,312.6,14.9,1.96,13.1,299.5,325.70000000000005,4.4,13.1,1.4,4.1,312.6 (±13.1),4.4 (±13.1),1.4% (±4.1%),328462,1.3,4.0,1.3(±4.0)
Total,Estonia,2020,201.0,232.0,249.0,191.0,176.0,163.0,203.0,32.9,1.96,28.8,174.2,231.8,-2.0,28.8,-1.0,12.3,203.0 (±28.8),-2.0 (±28.8),-1.0% (±12.3%),101265,-2.0,28.5,-2.0(±28.5)
Total,Estonia,2020,201.0,232.0,249.0,191.0,176.0,163.0,203.0,32.9,1.96,28.8,174.2,231.8,-2.0,28.8,-1.0,12.3,203.0 (±28.8),-2.0 (±28.8),-1.0% (±12.3%),95087,-2.1,30.3,-2.1(±30.3)
Total,Finland,2020,462.0,447.0,447.0,440.0,429.0,460.0,457.40000000000003,10.1,1.96,8.9,448.50000000000006,466.3,4.6,8.9,1.0,1.9,457.4 (±8.9),4.6 (±8.9),1.0% (±1.9%),350768,1.3,2.5,1.3(±2.5)
Total,Finland,2020,462.0,447.0,447.0,440.0,429.0,460.0,457.40000000000003,10.1,1.96,8.9,448.50000000000006,466.3,4.6,8.9,1.0,1.9,457.4 (±8.9),4.6 (±8.9),1.0% (±1.9%),360782,1.3,2.4,1.3(±2.4)
Total,France,2020,4967.0,5047.0,4843.0,4824.0,4954.0,4927.0,5007.000000000001,80.6,1.96,70.6,4936.400000000001,5077.600000000001,-40.0,70.6,-0.8,1.4,5007.0 (±70.6),-40.0 (±70.6),-0.8% (±1.4%),4079758,-1.0,1.8,-1.0(±1.8)
Total,France,2020,4967.0,5047.0,4843.0,4824.0,4954.0,4927.0,5007.000000000001,80.6,1.96,70.6,4936.400000000001,5077.600000000001,-40.0,70.6,-0.8,1.4,5007.0 (±70.6),-40.0 (±70.6),-0.8% (±1.4%),4249745,-0.9,1.6,-0.9(±1.6)
Total,Greece,2020,728.0,895.0,820.0,753.0,827.0,709.0,815.1999999999998,64.3,1.96,56.4,758.7999999999998,871.5999999999998,-87.2,56.4,-10.7,5.8,815.2 (±56.4),-87.2 (±56.4),-10.7% (±5.8%),596438,-14.6,9.4,-14.6(±9.4)
Total,Greece,2020,728.0,895.0,820.0,753.0,827.0,709.0,815.1999999999998,64.3,1.96,56.4,758.7999999999998,871.5999999999998,-87.2,56.4,-10.7,5.8,815.2 (±56.4),-87.2 (±56.4),-10.7% (±5.8%),736795,-11.8,7.6,-11.8(±7.6)
Total,Hungary,2020,1005.0,1120.0,994.0,1054.0,941.0,917.0,1021.1999999999999,74.3,1.96,65.1,956.0999999999999,1086.3,-16.2,65.1,-1.6,5.9,1021.2 (±65.1),-16.2 (±65.1),-1.6% (±5.9%),619934,-2.6,10.5,-2.6(±10.5)
Total,Hungary,2020,1005.0,1120.0,994.0,1054.0,941.0,917.0,1021.1999999999999,74.3,1.96,65.1,956.0999999999999,1086.3,-16.2,65.1,-1.6,5.9,1021.2 (±65.1),-16.2 (±65.1),-1.6% (±5.9%),651992,-2.5,10.0,-2.5(±10.0)
Total,Iceland,2020,36.0,22.0,33.0,41.0,37.0,30.0,32.599999999999994,6.5,1.96,5.7,26.899999999999995,38.3,3.4,5.7,10.4,16.4,32.6 (±5.7),3.4 (±5.7),10.4% (±16.4%),27388,12.4,20.8,12.4(±20.8)
Total,Iceland,2020,36.0,22.0,33.0,41.0,37.0,30.0,32.599999999999994,6.5,1.96,5.7,26.899999999999995,38.3,3.4,5.7,10.4,16.4,32.6 (±5.7),3.4 (±5.7),10.4% (±16.4%),26073,13.0,21.9,13.0(±21.9)
Total,Italy,2020,2659.0,3198.0,3044.0,2865.0,2837.0,2618.0,2976.399999999999,196.7,1.96,172.4,2803.999999999999,3148.7999999999993,-317.4,172.4,-10.7,4.9,2976.4 (±172.4),-317.4 (±172.4),-10.7% (±4.9%),3282441,-9.7,5.3,-9.7(±5.3)
Total,Italy,2020,2659.0,3198.0,3044.0,2865.0,2837.0,2618.0,2976.399999999999,196.7,1.96,172.4,2803.999999999999,3148.7999999999993,-317.4,172.4,-10.7,4.9,2976.4 (±172.4),-317.4 (±172.4),-10.7% (±4.9%),3572191,-8.9,4.8,-8.9(±4.8)
Total,Latvia,2020,355.0,490.0,425.0,480.0,433.0,359.0,450.99999999999994,46.7,1.96,40.9,410.09999999999997,491.8999999999999,-96.0,40.9,-21.3,6.5,451.0 (±40.9),-96.0 (±40.9),-21.3% (±6.5%),137794,-69.7,29.7,-69.7(±29.7)
Total,Latvia,2020,355.0,490.0,425.0,480.0,433.0,359.0,450.99999999999994,46.7,1.96,40.9,410.09999999999997,491.8999999999999,-96.0,40.9,-21.3,6.5,451.0 (±40.9),-96.0 (±40.9),-21.3% (±6.5%),130379,-73.6,31.3,-73.6(±31.3)
Total,Liechtenstein,2020,1.0,1.0,3.0,1.0,2.0,1.0,1.5999999999999999,0.8,1.96,0.7,0.8999999999999999,2.3,-0.6,0.7,-37.5,19.0,1.6 (±0.7),-0.6 (±0.7),-37.5% (±19.0%),2435,-24.6,28.7,-24.6(±28.7)
Total,Liechtenstein,2020,1.0,1.0,3.0,1.0,2.0,1.0,1.5999999999999999,0.8,1.96,0.7,0.8999999999999999,2.3,-0.6,0.7,-37.5,19.0,1.6 (±0.7),-0.6 (±0.7),-37.5% (±19.0%),2532,-23.7,27.6,-23.7(±27.6)
Total,Lithuania,2020,524.0,730.0,644.0,563.0,582.0,521.0,627.2000000000002,72.7,1.96,63.7,563.5000000000001,690.9000000000002,-103.2,63.7,-16.5,7.7,627.2 (±63.7),-103.2 (±63.7),-16.5% (±7.7%),187446,-55.1,34.0,-55.1(±34.0)
Total,Lithuania,2020,524.0,730.0,644.0,563.0,582.0,521.0,627.2000000000002,72.7,1.96,63.7,563.5000000000001,690.9000000000002,-103.2,63.7,-16.5,7.7,627.2 (±63.7),-103.2 (±63.7),-16.5% (±7.7%),171793,-60.1,37.1,-60.1(±37.1)
Total,Luxembourg,2020,35.0,34.0,34.0,37.0,36.0,40.0,36.2,2.2,1.96,1.9,34.300000000000004,38.1,-1.2,1.9,-3.3,4.8,36.2 (±1.9),-1.2 (±1.9),-3.3% (±4.8%),49433,-2.4,3.8,-2.4(±3.8)
Total,Luxembourg,2020,35.0,34.0,34.0,37.0,36.0,40.0,36.2,2.2,1.96,1.9,34.300000000000004,38.1,-1.2,1.9,-3.3,4.8,36.2 (±1.9),-1.2 (±1.9),-3.3% (±4.8%),49151,-2.4,3.8,-2.4(±3.8)
Total,Malta,2020,35.0,31.0,43.0,37.0,37.0,33.0,36.199999999999996,4.1,1.96,3.6,32.599999999999994,39.8,-1.2,3.6,-3.3,8.8,36.2 (±3.6),-1.2 (±3.6),-3.3% (±8.8%),46735,-2.6,7.7,-2.6(±7.7)
Total,Malta,2020,35.0,31.0,43.0,37.0,37.0,33.0,36.199999999999996,4.1,1.96,3.6,32.599999999999994,39.8,-1.2,3.6,-3.3,8.8,36.2 (±3.6),-1.2 (±3.6),-3.3% (±8.8%),42166,-2.8,8.5,-2.8(±8.5)
Total,Netherlands,2020,977.0,862.0,858.0,869.0,891.0,867.0,885.4000000000001,11.5,1.96,10.1,875.3000000000001,895.5000000000001,91.6,10.1,10.3,1.2,885.4 (±10.1),91.6 (±10.1),10.3% (±1.2%),1102103,8.3,0.9,8.3(±0.9)
Total,Netherlands,2020,977.0,862.0,858.0,869.0,891.0,867.0,885.4000000000001,11.5,1.96,10.1,875.3000000000001,895.5000000000001,91.6,10.1,10.3,1.2,885.4 (±10.1),91.6 (±10.1),10.3% (±1.2%),1045828,8.8,0.9,8.8(±0.9)
Total,Norway,2020,332.0,335.0,359.0,303.0,347.0,328.0,342.4000000000001,18.9,1.96,16.6,325.80000000000007,359.0000000000001,-10.4,16.6,-3.0,4.5,342.4 (±16.6),-10.4 (±16.6),-3.0% (±4.5%),374224,-2.8,4.5,-2.8(±4.5)
Total,Norway,2020,332.0,335.0,359.0,303.0,347.0,328.0,342.4000000000001,18.9,1.96,16.6,325.80000000000007,359.0000000000001,-10.4,16.6,-3.0,4.5,342.4 (±16.6),-10.4 (±16.6),-3.0% (±4.5%),356323,-2.9,4.6,-2.9(±4.6)
Total,Poland,2020,6409.0,5764.0,5663.0,5692.0,5773.0,5763.0,5843.0,44.8,1.96,39.3,5803.7,5882.3,566.0,39.3,9.7,0.7,5843.0 (±39.3),566.0 (±39.3),9.7% (±0.7%),2870306,19.7,1.4,19.7(±1.4)
Total,Poland,2020,6409.0,5764.0,5663.0,5692.0,5773.0,5763.0,5843.0,44.8,1.96,39.3,5803.7,5882.3,566.0,39.3,9.7,0.7,5843.0 (±39.3),566.0 (±39.3),9.7% (±0.7%),3139152,18.0,1.3,18.0(±1.3)
Total,Portugal,2020,703.0,780.0,685.0,745.0,671.0,670.0,726.2000000000002,44.4,1.96,38.9,687.3000000000002,765.1000000000001,-23.2,38.9,-3.2,4.9,726.2 (±38.9),-23.2 (±38.9),-3.2% (±4.9%),566594,-4.1,6.9,-4.1(±6.9)
Total,Portugal,2020,703.0,780.0,685.0,745.0,671.0,670.0,726.2000000000002,44.4,1.96,38.9,687.3000000000002,765.1000000000001,-23.2,38.9,-3.2,4.9,726.2 (±38.9),-23.2 (±38.9),-3.2% (±4.9%),672422,-3.5,5.8,-3.5(±5.8)
Total,Romania,2020,2801.0,2948.0,2703.0,2662.0,2579.0,2495.0,2751.8,153.0,1.96,134.1,2617.7000000000003,2885.9,49.2,134.1,1.8,4.7,2751.8 (±134.1),49.2 (±134.1),1.8% (±4.7%),1370847,3.6,9.8,3.6(±9.8)
Total,Romania,2020,2801.0,2948.0,2703.0,2662.0,2579.0,2495.0,2751.8,153.0,1.96,134.1,2617.7000000000003,2885.9,49.2,134.1,1.8,4.7,2751.8 (±134.1),49.2 (±134.1),1.8% (±4.7%),1323981,3.7,10.1,3.7(±10.1)
Total,Slovakia,2020,691.0,731.0,693.0,651.0,647.0,679.0,695.4,30.7,1.96,26.9,668.5,722.3,-4.4,26.9,-0.6,3.7,695.4 (±26.9),-4.4 (±26.9),-0.6% (±3.7%),411370,-1.1,6.6,-1.1(±6.6)
Total,Slovakia,2020,691.0,731.0,693.0,651.0,647.0,679.0,695.4,30.7,1.96,26.9,668.5,722.3,-4.4,26.9,-0.6,3.7,695.4 (±26.9),-4.4 (±26.9),-0.6% (±3.7%),436101,-1.0,6.2,-1.0(±6.2)
Total,Slovenia,2020,142.0,186.0,173.0,136.0,146.0,162.0,166.20000000000002,18.0,1.96,15.8,150.4,182.00000000000003,-24.2,15.8,-14.6,7.4,166.2 (±15.8),-24.2 (±15.8),-14.6% (±7.4%),136265,-17.8,11.6,-17.8(±11.6)
Total,Slovenia,2020,142.0,186.0,173.0,136.0,146.0,162.0,166.20000000000002,18.0,1.96,15.8,150.4,182.00000000000003,-24.2,15.8,-14.6,7.4,166.2 (±15.8),-24.2 (±15.8),-14.6% (±7.4%),152537,-15.9,10.4,-15.9(±10.4)
Total,Spain,2020,2538.0,2740.0,2593.0,2551.0,2415.0,2316.0,2575.0000000000005,146.5,1.96,128.4,2446.6000000000004,2703.4000000000005,-37.0,128.4,-1.4,4.7,2575.0 (±128.4),-37.0 (±128.4),-1.4% (±4.7%),2778255,-1.3,4.6,-1.3(±4.6)
Total,Spain,2020,2538.0,2740.0,2593.0,2551.0,2415.0,2316.0,2575.0000000000005,146.5,1.96,128.4,2446.6000000000004,2703.4000000000005,-37.0,128.4,-1.4,4.7,2575.0 (±128.4),-37.0 (±128.4),-1.4% (±4.7%),3325066,-1.1,3.8,-1.1(±3.8)
Total,Sweden,2020,531.0,558.0,548.0,538.0,567.0,501.0,553.6,22.9,1.96,20.1,533.5,573.7,-22.6,20.1,-4.1,3.3,553.6 (±20.1),-22.6 (±20.1),-4.1% (±3.3%),715891,-3.2,2.9,-3.2(±2.9)
Total,Sweden,2020,531.0,558.0,548.0,538.0,567.0,501.0,553.6,22.9,1.96,20.1,533.5,573.7,-22.6,20.1,-4.1,3.3,553.6 (±20.1),-22.6 (±20.1),-4.1% (±3.3%),650598,-3.5,3.1,-3.5(±3.1)
Total,Switzerland,2020,447.0,428.0,399.0,445.0,379.0,406.0,418.6000000000001,23.0,1.96,20.2,398.4000000000001,438.80000000000007,28.4,20.2,6.8,4.9,418.6 (±20.2),28.4 (±20.2),6.8% (±4.9%),612081,4.6,3.3,4.6(±3.3)
Total,Switzerland,2020,447.0,428.0,399.0,445.0,379.0,406.0,418.6000000000001,23.0,1.96,20.2,398.4000000000001,438.80000000000007,28.4,20.2,6.8,4.9,418.6 (±20.2),28.4 (±20.2),6.8% (±4.9%),617095,4.6,3.3,4.6(±3.3)
